CLIENTNUM,First_Name,Last_Name,Email,Phone_Number,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
719452308,Emily,Hernandez,emily.hernandez@msn.com,+1-213-445-7173,Existing Customer,30,F,0,Graduate,Married,Less than $40K,Blue,23,5,2,3,2498.0,1632,866.0,0.712,2048,35,1.188,0.653
818908833,Scott,Martinez,scott_martinez@protonmail.com,+1-702-325-7759,Existing Customer,46,M,3,Graduate,Married,$40K - $60K,Blue,41,5,2,2,2564.0,0,2564.0,1.026,2038,45,0.364,0.0
780998133,Gary,King,garyking@outlook.com,+1-213-754-3820,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,34,3,4,4,10540.0,1489,9051.0,1.029,1980,45,0.607,0.141
801726933,David,Smith,davidsmith@gmail.com,+1-212-700-9094,Existing Customer,34,M,2,Graduate,Married,$120K +,Blue,28,4,3,3,13384.0,1853,11531.0,0.807,1899,33,0.833,0.138
788474658,Kevin,Allen,kevin_allen@protonmail.com,+1-212-973-1995,Existing Customer,55,M,3,Graduate,Married,$80K - $120K,Blue,48,5,2,4,16208.0,1278,14930.0,0.543,1842,56,0.436,0.079
708438033,Christine,Anderson,christine.anderson44@msn.com,+1-720-554-9221,Existing Customer,36,F,2,Unknown,Married,Less than $40K,Blue,27,3,3,4,3049.0,2198,851.0,1.546,2617,48,1.0,0.721
710562258,Michael,Turner,michaelturner@msn.com,+1-512-834-1731,Existing Customer,44,M,1,Graduate,Married,$80K - $120K,Blue,33,5,4,3,19214.0,0,19214.0,0.998,3407,47,1.136,0.0
770764908,Stephen,Parker,stephen_parker@mail.com,+1-832-508-5233,Existing Customer,39,M,2,Unknown,Married,$60K - $80K,Blue,25,5,2,3,3071.0,2517,554.0,0.583,1765,36,0.565,0.82
814776033,Ronald,Anderson,ronald549@yahoo.com,+1-312-397-3009,Existing Customer,34,M,2,Graduate,Single,$80K - $120K,Blue,29,3,1,3,13395.0,1678,11717.0,1.006,2650,69,0.865,0.125
715057383,Alexander,Lopez,alopez@gmail.com,+1-704-541-5403,Existing Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,31,6,3,4,17126.0,1201,15925.0,0.802,3891,79,0.881,0.07
717970158,Nathan,King,nathanking@msn.com,+1-415-941-3471,Existing Customer,42,M,2,College,Single,$60K - $80K,Blue,36,5,3,2,8083.0,0,8083.0,1.076,3942,84,0.75,0.0
715168008,Gary,Hernandez,ghernandez@yahoo.com,+1-720-835-1589,Existing Customer,36,M,3,Graduate,Divorced,$40K - $60K,Blue,28,4,2,3,8995.0,1547,7448.0,0.923,2398,61,0.794,0.172
720802833,Emily,Mitchell,emitchell@msn.com,+1-650-834-6992,Existing Customer,26,F,1,High School,Single,Less than $40K,Blue,13,3,2,3,2404.0,1198,1206.0,0.501,2692,63,0.5,0.498
789370383,David,Lopez,david.lopez@live.com,+1-404-545-6794,Existing Customer,42,M,1,High School,Married,$40K - $60K,Blue,32,4,2,2,2807.0,1845,962.0,1.027,1346,26,1.0,0.657
711782733,Larry,Sanchez,lsanchez@gmail.com,+1-202-658-4329,Existing Customer,55,M,0,Graduate,Married,$40K - $60K,Blue,36,3,3,2,3097.0,827,2270.0,0.511,1390,24,0.263,0.267
709000008,Dennis,Johnson,dennis487@aol.com,+1-469-482-3388,Existing Customer,45,M,3,Unknown,Single,$80K - $120K,Blue,37,6,2,2,10651.0,672,9979.0,0.767,2073,54,0.543,0.063
719381733,Kevin,Edwards,kevin451@protonmail.com,+1-213-240-7715,Existing Customer,61,M,2,High School,Single,$60K - $80K,Blue,47,5,2,3,2175.0,1404,771.0,0.633,3994,64,0.778,0.646
771169458,Alexander,Mitchell,alexandermitchell@hotmail.com,+1-415-325-3868,Existing Customer,41,M,4,College,Married,$120K +,Blue,28,5,3,0,28020.0,1470,26550.0,1.226,1723,36,1.25,0.052
709974108,Barbara,Miller,barbaram@live.com,+1-720-358-7704,Existing Customer,35,F,1,Graduate,Single,Less than $40K,Blue,23,4,3,3,2640.0,1051,1589.0,0.833,3116,80,0.6,0.398
757024233,Douglas,Phillips,douglasp@hotmail.com,+1-202-843-3724,Existing Customer,34,M,2,Graduate,Single,$120K +,Blue,27,3,1,4,31313.0,2152,29161.0,0.679,2555,62,0.676,0.069
768928833,Charles,Davis,charles.davis98@protonmail.com,+1-650-246-3877,Existing Customer,37,M,2,High School,Married,$80K - $120K,Blue,31,3,2,4,7304.0,0,7304.0,1.144,2717,63,0.703,0.0
720504633,Anthony,Ramirez,anthony285@mail.com,+1-619-907-8343,Attrited Customer,46,M,2,Uneducated,Unknown,$60K - $80K,Blue,32,6,2,3,3254.0,0,3254.0,0.733,967,24,1.182,0.0
812441358,Steven,Miller,steven_miller@protonmail.com,+1-704-600-7164,Existing Customer,26,M,1,College,Divorced,$40K - $60K,Blue,21,3,3,2,1438.3,0,1438.3,0.745,2660,89,0.712,0.0
713287608,Mary,Nelson,mnelson@gmail.com,+1-214-510-4509,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,41,5,4,4,3161.0,1220,1941.0,0.82,2412,62,0.824,0.386
711357858,Kathleen,Nelson,kathleen287@aol.com,+1-650-421-8385,Attrited Customer,47,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,4,7246.0,0,7246.0,0.612,777,13,0.625,0.0
715478733,Maria,Ramirez,mariaramirez@live.com,+1-832-610-5261,Existing Customer,56,F,5,Graduate,Married,Less than $40K,Blue,36,5,4,4,3088.0,2517,571.0,0.848,2292,54,0.862,0.815
780382008,Kimberly,Edwards,kedwards@aol.com,+1-512-541-7342,Existing Customer,42,F,4,Unknown,Single,Less than $40K,Silver,32,6,3,2,13719.0,1384,12335.0,1.201,3774,63,0.658,0.101
715749858,Scott,Mitchell,scott.mitchell@yahoo.com,+1-650-359-2845,Existing Customer,30,M,1,Unknown,Married,$40K - $60K,Blue,18,5,1,3,4726.0,1380,3346.0,0.622,1723,31,0.55,0.292
710951808,Jeffrey,Evans,jeffrey.evans58@icloud.com,+1-214-264-5197,Existing Customer,32,M,1,Unknown,Married,Less than $40K,Blue,36,5,3,3,6100.0,1520,4580.0,0.853,1668,32,0.882,0.249
713469333,Raymond,Rodriguez,rrodriguez@yahoo.com,+1-415-761-2015,Existing Customer,40,M,2,High School,Single,$80K - $120K,Blue,28,6,2,4,19279.0,1427,17852.0,0.892,1777,56,0.647,0.074
719243808,Lisa,Jackson,lisa.jackson62@aol.com,+1-310-510-2555,Existing Customer,33,F,1,Graduate,Married,Less than $40K,Blue,20,3,2,4,3792.0,1625,2167.0,0.618,1888,39,0.625,0.429
772202058,Mark,Allen,mark_allen@live.com,+1-818-840-7232,Existing Customer,64,M,0,Graduate,Married,Less than $40K,Blue,53,3,3,4,2084.0,1647,437.0,0.664,1597,37,0.542,0.79
711346383,Frank,Anderson,frank.anderson@mail.com,+1-786-530-3700,Existing Customer,33,M,1,High School,Single,$80K - $120K,Blue,28,4,3,3,34516.0,0,34516.0,0.636,2804,70,0.842,0.0
711405333,Justin,Mitchell,justin744@icloud.com,+1-212-605-2815,Existing Customer,52,M,3,Post-Graduate,Married,$80K - $120K,Blue,43,5,2,2,6849.0,2126,4723.0,0.611,1651,43,0.344,0.31
778407033,Helen,Adams,helen.adams92@msn.com,+1-720-310-3017,Existing Customer,59,F,0,Uneducated,Married,Less than $40K,Blue,39,6,3,4,2417.0,1932,485.0,1.044,2367,50,0.786,0.799
714862083,Anna,Cook,anna.cook@yahoo.com,+1-818-655-3874,Existing Customer,41,F,4,Uneducated,Single,Unknown,Blue,33,6,4,3,5802.0,2490,3312.0,0.849,3386,53,1.038,0.429
711199008,Justin,Mitchell,jmitchell@mail.com,+1-512-558-1385,Existing Customer,38,M,2,Unknown,Married,$40K - $60K,Blue,31,3,2,2,2919.0,2192,727.0,1.073,2399,57,0.966,0.751
709858533,Larry,Wilson,larry_wilson@yahoo.com,+1-512-231-8804,Existing Customer,29,M,2,Graduate,Divorced,Less than $40K,Blue,20,4,1,2,2462.0,2021,441.0,0.966,2320,57,0.676,0.821
718627458,Catherine,Young,catheriney@icloud.com,+1-786-475-1347,Existing Customer,43,F,3,Doctorate,Married,Unknown,Blue,38,3,4,2,1947.0,0,1947.0,0.838,2119,52,1.0,0.0
711816108,Edward,Green,edward.green@aol.com,+1-310-981-8376,Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue,29,2,2,4,18563.0,0,18563.0,0.729,2395,45,0.552,0.0
717105258,Rebecca,Scott,rebecca434@msn.com,+1-720-754-7018,Existing Customer,37,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,3,3992.0,1289,2703.0,1.008,2181,32,0.6,0.323
715822008,Gary,Davis,gdavis@outlook.com,+1-818-977-1248,Existing Customer,32,M,1,High School,Married,Less than $40K,Blue,14,4,2,2,3568.0,2175,1393.0,1.368,1913,35,0.667,0.61
714971583,Kyle,Parker,kyle.parker73@yahoo.com,+1-650-305-6783,Existing Customer,36,M,2,Graduate,Single,$60K - $80K,Blue,27,3,3,2,7776.0,831,6945.0,1.007,3063,87,0.891,0.107
713663508,Justin,Stewart,justins@outlook.com,+1-202-749-2343,Attrited Customer,58,M,0,High School,Unknown,$40K - $60K,Blue,42,3,2,3,1438.3,0,1438.3,0.835,1088,22,1.444,0.0
709025583,Jason,Miller,jason.miller68@aol.com,+1-512-714-5815,Existing Customer,53,M,3,High School,Married,$80K - $120K,Blue,36,3,3,3,9355.0,715,8640.0,0.422,1138,38,0.727,0.076
812809083,Lisa,Thompson,lisa332@yahoo.com,+1-619-748-2806,Existing Customer,37,F,3,Unknown,Single,Unknown,Blue,32,3,4,4,19636.0,1566,18070.0,0.649,2595,58,0.611,0.08
714073983,Richard,Rivera,richard.rivera@outlook.com,+1-213-262-3194,Existing Customer,47,M,2,Unknown,Single,$40K - $60K,Blue,36,6,3,3,7327.0,0,7327.0,0.857,1788,46,0.586,0.0
789297558,William,Cook,william.cook@live.com,+1-786-711-6324,Existing Customer,36,M,1,Uneducated,Single,$120K +,Blue,25,6,3,2,7049.0,1932,5117.0,0.804,2602,51,0.545,0.274
710375283,Katherine,Phillips,katherine.phillips17@mail.com,+1-720-838-6333,Existing Customer,26,F,0,Uneducated,Single,$40K - $60K,Blue,18,4,3,2,2033.0,1471,562.0,0.672,2236,55,0.41,0.724
712189233,Laura,Johnson,laura426@msn.com,+1-832-742-6078,Existing Customer,38,F,1,Graduate,Married,$40K - $60K,Blue,20,5,1,3,5153.0,2517,2636.0,1.488,3095,63,0.969,0.488
713767383,Rebecca,Hall,rebecca429@outlook.com,+1-512-759-1707,Existing Customer,32,F,0,High School,Married,$40K - $60K,Blue,22,4,2,2,2062.0,1665,397.0,1.276,2397,41,0.64,0.807
797414733,Carol,Brown,carol60@msn.com,+1-702-516-3393,Existing Customer,37,F,3,Graduate,Single,Less than $40K,Blue,31,3,3,4,2005.0,1517,488.0,0.729,2439,61,0.848,0.757
712452033,Richard,Clark,richard.clark25@gmail.com,+1-619-486-5839,Existing Customer,26,M,1,Unknown,Single,Less than $40K,Blue,13,6,2,3,2479.0,828,1651.0,0.44,2225,44,0.294,0.334
714151533,Nancy,Cook,nancy.cook@yahoo.com,+1-310-949-9005,Existing Customer,55,F,1,Graduate,Married,$40K - $60K,Blue,46,5,4,4,4589.0,1622,2967.0,0.425,1569,33,0.269,0.353
720440583,Patrick,Clark,patrick.clark@msn.com,+1-202-298-5525,Existing Customer,35,M,2,Unknown,Married,$80K - $120K,Blue,36,6,2,2,2263.0,1188,1075.0,0.84,1927,47,0.382,0.525
787494783,Jeffrey,Campbell,jeffrey.campbell43@outlook.com,+1-469-478-9680,Existing Customer,58,M,3,High School,Married,$60K - $80K,Blue,46,5,3,2,8184.0,1205,6979.0,0.965,2140,49,0.69,0.147
819966033,Eric,Moore,eric.moore92@icloud.com,+1-617-598-8552,Existing Customer,32,M,0,Graduate,Single,Unknown,Blue,27,6,3,3,9238.0,0,9238.0,0.809,2522,68,0.478,0.0
710297133,George,Martinez,georgem@hotmail.com,+1-213-419-2367,Existing Customer,47,M,3,High School,Married,$80K - $120K,Blue,36,6,3,3,30210.0,1194,29016.0,0.948,3503,65,0.667,0.04
793355508,Nathan,Cook,nathanc@aol.com,+1-720-792-9076,Existing Customer,32,M,0,Graduate,Single,Less than $40K,Blue,26,6,3,3,6942.0,0,6942.0,0.544,2657,71,0.69,0.0
708580908,Benjamin,Davis,benjamin.davis43@icloud.com,+1-720-563-3467,Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue,37,3,3,3,14551.0,2517,12034.0,0.92,1373,35,0.591,0.173
719826333,Betty,Allen,bettya@hotmail.com,+1-312-381-2691,Existing Customer,34,F,2,Doctorate,Single,Less than $40K,Blue,13,5,1,2,1438.3,0,1438.3,0.946,2557,67,0.763,0.0
780689733,Scott,Adams,scott949@protonmail.com,+1-213-413-8116,Existing Customer,65,M,0,Unknown,Single,Unknown,Blue,56,3,2,2,11332.0,633,10699.0,1.514,2758,56,1.24,0.056
744764433,Nathan,Jackson,njackson@yahoo.com,+1-512-502-8442,Existing Customer,55,M,2,Uneducated,Married,$120K +,Blue,48,5,2,3,30967.0,817,30150.0,0.378,1473,35,0.522,0.026
714902283,Henry,Young,hyoung@yahoo.com,+1-469-276-3577,Existing Customer,43,M,0,High School,Married,$80K - $120K,Blue,36,5,3,3,7866.0,0,7866.0,0.747,2843,53,0.828,0.0
789309558,Jack,Phillips,jack.phillips@mail.com,+1-312-850-4790,Existing Customer,31,M,2,College,Married,Less than $40K,Blue,21,6,2,4,2718.0,1920,798.0,1.604,2570,49,1.042,0.706
713188383,Shirley,Scott,shirleys@gmail.com,+1-704-389-3280,Existing Customer,54,F,1,College,Married,Less than $40K,Blue,36,4,2,4,3084.0,2517,567.0,0.651,1446,22,0.833,0.816
719506983,Scott,Green,sgreen@mail.com,+1-415-746-2095,Existing Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,42,5,2,4,17302.0,1339,15963.0,0.631,1181,30,1.0,0.077
714804483,Joshua,Gonzalez,jgonzalez@hotmail.com,+1-404-377-9565,Existing Customer,48,M,3,College,Divorced,$40K - $60K,Blue,36,3,3,3,12159.0,1665,10494.0,0.608,1426,34,0.545,0.137
748503708,Brenda,Jones,brendajones@yahoo.com,+1-415-605-7218,Existing Customer,54,F,1,High School,Single,Less than $40K,Blue,47,6,4,3,2797.0,1627,1170.0,0.413,1566,36,0.714,0.582
803587533,Zachary,Johnson,zachary.johnson@icloud.com,+1-214-314-5402,Existing Customer,33,M,1,Uneducated,Single,$60K - $80K,Blue,28,6,3,4,2618.0,1812,806.0,0.706,3319,86,0.911,0.692
789777408,Rebecca,Walker,rebeccawalker@live.com,+1-786-300-2462,Attrited Customer,26,F,0,Post-Graduate,Single,Less than $40K,Blue,15,3,2,3,1442.0,1428,14.0,0.496,1134,26,0.238,0.99
716811483,Lisa,Wright,lisa.wright37@icloud.com,+1-818-982-4361,Existing Customer,30,F,2,Uneducated,Married,Less than $40K,Blue,24,4,2,1,2063.0,0,2063.0,0.553,1859,43,0.536,0.0
714118383,Katherine,Gonzalez,katherinegonzalez@mail.com,+1-617-602-4308,Existing Customer,49,F,5,Graduate,Married,Less than $40K,Blue,43,4,2,3,8154.0,0,8154.0,0.964,2223,72,0.946,0.0
720532908,Jennifer,Lewis,jenniferl@hotmail.com,+1-512-944-9112,Existing Customer,36,F,2,Unknown,Divorced,$40K - $60K,Blue,20,4,3,2,9735.0,1245,8490.0,1.079,2967,80,0.739,0.128
765055833,Steven,Campbell,scampbell@icloud.com,+1-512-470-9930,Existing Customer,56,M,4,Unknown,Married,$80K - $120K,Blue,49,3,4,2,4310.0,2229,2081.0,0.643,1645,33,0.941,0.517
715310208,Patrick,Hill,patrick.hill@hotmail.com,+1-469-923-4055,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,36,3,3,1,11450.0,2129,9321.0,0.956,2197,45,0.957,0.186
718577958,Jerry,Sanchez,jerrysanchez@hotmail.com,+1-214-563-2648,Attrited Customer,39,M,2,Uneducated,Married,$120K +,Blue,26,2,3,4,8906.0,0,8906.0,0.315,809,15,0.25,0.0
789167658,Peter,Mitchell,pmitchell@live.com,+1-312-259-2181,Existing Customer,34,M,3,College,Married,$60K - $80K,Blue,23,5,3,2,4245.0,1815,2430.0,0.846,1534,34,0.545,0.428
789987183,Larry,Phillips,larry201@gmail.com,+1-619-878-6822,Existing Customer,53,M,2,College,Married,$80K - $120K,Blue,45,4,4,4,21953.0,1311,20642.0,0.443,1413,37,0.37,0.06
717730533,Anthony,Allen,anthony232@live.com,+1-202-523-8091,Existing Customer,32,M,0,Graduate,Single,$40K - $60K,Blue,21,6,1,3,1614.0,925,689.0,0.598,2659,63,0.75,0.573
708668283,Daniel,Carter,daniel.carter@icloud.com,+1-469-246-3211,Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,22,5,4,2,5140.0,2517,2623.0,0.876,1842,36,0.714,0.49
772360683,Adam,Davis,adam_davis@yahoo.com,+1-404-593-1497,Existing Customer,57,M,1,High School,Married,$120K +,Blue,46,3,3,4,31762.0,2517,29245.0,0.735,1515,36,0.714,0.079
712500933,Elizabeth,Robinson,elizabeth411@protonmail.com,+1-415-858-9609,Existing Customer,48,F,4,Graduate,Single,Unknown,Blue,40,4,4,4,11692.0,648,11044.0,1.265,2997,56,0.867,0.055
804867183,George,Nguyen,georgenguyen@mail.com,+1-650-336-7403,Existing Customer,37,M,3,Unknown,Married,$60K - $80K,Blue,30,6,2,4,16043.0,0,16043.0,1.509,2599,47,1.136,0.0
826068183,Jerry,Rodriguez,jrodriguez@hotmail.com,+1-704-820-6315,Existing Customer,36,M,1,Graduate,Married,$80K - $120K,Blue,32,4,4,3,15488.0,1463,14025.0,1.28,2916,50,0.724,0.094
820044333,Douglas,Brown,douglas_brown@gmail.com,+1-832-651-4324,Existing Customer,39,M,3,College,Divorced,$40K - $60K,Blue,34,3,3,2,2503.0,2185,318.0,0.5,4157,58,0.758,0.873
714211533,Raymond,Martin,rmartin@icloud.com,+1-832-766-9813,Existing Customer,31,M,0,Graduate,Divorced,Less than $40K,Blue,36,4,3,2,3312.0,2491,821.0,0.62,2670,50,0.667,0.752
710287533,Matthew,Rodriguez,matthewr@yahoo.com,+1-512-459-4898,Existing Customer,31,M,2,Graduate,Single,$40K - $60K,Blue,36,3,2,4,6269.0,1169,5100.0,0.743,2221,57,0.727,0.186
720603558,Ryan,Clark,rclark@msn.com,+1-617-451-8938,Existing Customer,36,M,4,Graduate,Single,$60K - $80K,Blue,36,3,2,1,20337.0,1605,18732.0,0.805,2460,74,1.312,0.079
819258408,Lisa,Garcia,lisa_garcia@msn.com,+1-404-634-3413,Existing Customer,47,F,5,Graduate,Single,Less than $40K,Blue,42,4,2,4,2224.0,1106,1118.0,0.501,1698,41,0.367,0.497
717664008,Kenneth,Rivera,kenneth.rivera@protonmail.com,+1-702-454-3451,Attrited Customer,37,M,3,College,Married,$60K - $80K,Blue,19,2,3,4,3100.0,2517,583.0,0.35,694,12,0.2,0.812
717437058,David,Walker,david_walker@outlook.com,+1-415-588-2323,Existing Customer,38,M,2,Unknown,Divorced,$60K - $80K,Silver,26,4,2,0,26437.0,681,25756.0,1.021,2167,57,0.727,0.026
717327783,Samuel,Nguyen,samuel_nguyen@aol.com,+1-213-857-7098,Existing Customer,39,M,2,Graduate,Married,$80K - $120K,Blue,27,4,2,2,9959.0,1476,8483.0,0.952,2760,44,1.0,0.148
712887633,Nicholas,Gonzalez,nicholasg@yahoo.com,+1-619-979-5832,Existing Customer,39,M,1,Unknown,Single,$80K - $120K,Blue,36,5,3,3,25008.0,876,24132.0,0.859,1753,43,1.048,0.035
716129208,Jerry,Edwards,jerrye@icloud.com,+1-404-898-5099,Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue,36,3,3,3,2031.0,0,2031.0,0.752,1678,36,0.8,0.0
718037433,Benjamin,Lee,benjaminl@icloud.com,+1-202-825-6741,Existing Customer,58,M,1,Graduate,Married,$80K - $120K,Blue,49,6,4,2,1654.0,1253,401.0,0.508,1887,60,0.538,0.758
709839858,Jennifer,Sanchez,jennifer_sanchez@protonmail.com,+1-469-937-2236,Existing Customer,58,F,2,Graduate,Married,Less than $40K,Blue,39,3,4,3,4608.0,1077,3531.0,0.694,1535,31,0.632,0.234
719686458,Brandon,Hall,brandon_hall@outlook.com,+1-702-765-4943,Existing Customer,37,M,3,Graduate,Married,$40K - $60K,Blue,36,6,4,1,3908.0,1629,2279.0,0.775,1903,30,0.5,0.417
721434483,Gregory,Clark,gregory.clark89@gmail.com,+1-720-471-2981,Existing Customer,54,M,3,Graduate,Married,$80K - $120K,Blue,46,4,3,2,2798.0,1256,1542.0,1.132,2631,55,0.774,0.449
716096358,Virginia,Wilson,virginiaw@gmail.com,+1-818-971-5102,Existing Customer,45,F,3,Uneducated,Single,Less than $40K,Blue,39,5,4,1,2551.0,2253,298.0,0.688,3753,63,0.909,0.883
718244958,Emily,Clark,emilyc@live.com,+1-214-599-4944,Existing Customer,36,F,2,Graduate,Married,Unknown,Blue,26,5,2,2,8621.0,1251,7370.0,0.696,1989,37,0.48,0.145
711315783,Jonathan,Harris,jonathan_harris@msn.com,+1-214-665-6394,Existing Customer,53,M,3,Graduate,Married,$40K - $60K,Blue,43,6,4,2,7451.0,683,6768.0,0.924,2165,49,0.96,0.092
821296083,Victoria,Wright,victoriaw@live.com,+1-832-848-2375,Existing Customer,34,F,1,College,Married,Less than $40K,Blue,30,3,3,3,2617.0,1010,1607.0,0.659,2003,47,0.679,0.386
711562833,Justin,Campbell,justincampbell@live.com,+1-704-931-6425,Attrited Customer,35,M,4,Graduate,Married,$80K - $120K,Blue,24,6,3,4,12634.0,0,12634.0,0.323,717,18,0.286,0.0
716447733,Aaron,Smith,aaron_smith@hotmail.com,+1-650-989-1611,Existing Customer,32,M,3,Graduate,Married,$40K - $60K,Blue,18,5,3,3,6407.0,963,5444.0,1.052,1921,43,0.72,0.15
719591283,Robert,Gonzalez,robert.gonzalez@mail.com,+1-702-406-1052,Existing Customer,38,M,2,Uneducated,Married,Less than $40K,Blue,27,6,2,4,1438.3,0,1438.3,0.945,2412,58,0.657,0.0
789911808,Gary,Martin,gary.martin26@msn.com,+1-704-941-3499,Existing Customer,37,M,3,Uneducated,Married,$80K - $120K,Blue,28,6,2,2,2672.0,1259,1413.0,1.375,2487,52,0.625,0.471
713195808,Barbara,Allen,barbaraa@hotmail.com,+1-213-445-8004,Existing Customer,37,F,3,High School,Married,Unknown,Blue,36,6,3,4,11948.0,1281,10667.0,1.159,2792,51,0.889,0.107
717866133,Brenda,Martinez,brenda.martinez21@outlook.com,+1-404-499-5424,Existing Customer,47,F,2,Graduate,Single,Less than $40K,Blue,36,3,3,3,2677.0,1390,1287.0,0.732,2170,63,0.465,0.519
716670783,Lisa,Hernandez,lisa504@live.com,+1-650-531-3866,Existing Customer,52,F,3,Doctorate,Single,Unknown,Blue,36,3,2,1,24703.0,1085,23618.0,0.998,4776,63,0.575,0.044
789197508,Douglas,Allen,dallen@hotmail.com,+1-818-762-8244,Existing Customer,54,M,3,High School,Married,$60K - $80K,Blue,43,6,3,4,2240.0,1580,660.0,0.745,1518,36,0.8,0.705
713108433,Daniel,Nelson,danielnelson@aol.com,+1-213-425-1969,Existing Customer,53,M,3,College,Married,$80K - $120K,Blue,40,4,4,4,6052.0,1720,4332.0,0.683,1476,37,0.423,0.284
711403383,Ashley,Jones,ashleyjones@outlook.com,+1-832-552-1054,Existing Customer,33,F,3,College,Single,Less than $40K,Blue,23,6,4,1,2562.0,1968,594.0,0.546,2256,70,0.591,0.768
768212583,Gregory,Brown,gregory897@aol.com,+1-310-738-9248,Existing Customer,49,M,2,Graduate,Married,$60K - $80K,Blue,43,4,4,4,15377.0,1516,13861.0,0.627,1848,49,1.042,0.099
720181758,Scott,Brown,scott.brown21@outlook.com,+1-214-340-9392,Attrited Customer,37,M,0,Doctorate,Married,$120K +,Blue,22,3,3,4,8654.0,0,8654.0,0.446,850,18,0.385,0.0
710632683,Charles,Flores,charlesf@hotmail.com,+1-312-238-6275,Existing Customer,31,M,1,Uneducated,Married,$40K - $60K,Blue,24,5,2,3,1438.3,0,1438.3,0.665,2308,49,0.4,0.0
711836733,Andrew,Nguyen,andrew_nguyen@outlook.com,+1-404-859-9319,Existing Customer,43,M,3,Graduate,Single,$120K +,Blue,31,3,3,3,1438.3,0,1438.3,0.663,1867,45,0.875,0.0
771183933,Adam,Nguyen,adam.nguyen1@gmail.com,+1-212-550-1375,Existing Customer,39,M,1,Uneducated,Married,$80K - $120K,Blue,26,6,2,3,16040.0,1220,14820.0,0.862,1923,49,0.4,0.076
711327558,Michael,Anderson,michael.anderson67@yahoo.com,+1-415-456-5963,Existing Customer,38,M,2,High School,Married,$40K - $60K,Blue,36,3,3,1,2801.0,1980,821.0,0.882,1600,45,0.406,0.707
788971308,Stephanie,Gonzalez,stephaniegonzalez@gmail.com,+1-832-696-2632,Existing Customer,62,F,1,Uneducated,Married,Less than $40K,Blue,49,5,4,2,2658.0,1158,1500.0,0.476,1809,41,0.464,0.436
718950483,Jessica,Davis,jessicadavis@aol.com,+1-704-515-9728,Existing Customer,58,F,1,Unknown,Married,$40K - $60K,Blue,48,3,3,2,12423.0,1910,10513.0,0.405,1208,38,0.357,0.154
714278958,Debra,Hill,debra_hill@yahoo.com,+1-404-516-4882,Existing Customer,39,F,2,High School,Married,Unknown,Blue,27,6,1,3,9347.0,1988,7359.0,1.173,2201,46,1.091,0.213
711817158,Jason,Cook,jason783@protonmail.com,+1-404-545-6226,Existing Customer,30,M,2,College,Divorced,$40K - $60K,Blue,22,3,3,4,3143.0,1075,2068.0,0.643,2510,57,0.629,0.342
765824058,Kenneth,Davis,kennethdavis@outlook.com,+1-213-638-5166,Existing Customer,46,M,4,Doctorate,Married,$80K - $120K,Blue,39,3,3,1,5106.0,1539,3567.0,0.907,3784,74,0.609,0.301
710109633,Raymond,Morris,raymond971@live.com,+1-469-669-8835,Existing Customer,39,M,2,College,Married,$60K - $80K,Blue,31,6,3,2,9871.0,1061,8810.0,0.545,1683,34,0.478,0.107
713643858,Sarah,Davis,sarahdavis@icloud.com,+1-818-370-1863,Existing Customer,53,F,1,College,Married,$40K - $60K,Blue,43,4,4,2,1525.0,1411,114.0,0.66,1911,47,0.958,0.925
