CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Churn,Email
719494983,Existing Customer,26,1,0,2,2,4,0,15,6,3,3,2740.0,2069,671.0,0.418,1997,44,0.419,0.755,0,customer_719494983@example.com
710586483,Attrited Customer,26,0,0,3,2,5,0,13,1,2,4,6152.0,0,6152.0,0.391,968,23,0.533,0.0,1,customer_710586483@example.com
772637058,Existing Customer,34,1,3,5,1,2,0,24,3,1,4,8167.0,1740,6427.0,1.455,2141,51,0.7,0.213,0,customer_772637058@example.com
718229133,Existing Customer,51,1,2,0,1,0,0,41,6,2,4,23742.0,0,23742.0,0.769,3783,57,0.676,0.0,0,customer_718229133@example.com
718423533,Existing Customer,57,1,3,0,3,2,0,50,6,3,4,16791.0,1181,15610.0,0.55,2983,74,0.682,0.07,0,customer_718423533@example.com
781089708,Existing Customer,30,1,0,2,0,3,0,23,6,1,2,26783.0,1285,25498.0,0.59,2495,46,0.769,0.048,0,customer_781089708@example.com
773082033,Existing Customer,35,1,1,4,1,3,0,27,3,3,4,25516.0,1363,24153.0,1.172,2317,38,0.727,0.053,0,customer_773082033@example.com
815288583,Existing Customer,32,1,0,2,1,1,0,27,3,3,2,4815.0,1591,3224.0,1.409,2501,36,0.714,0.33,0,customer_815288583@example.com
720431433,Existing Customer,62,1,1,2,1,5,0,36,5,2,2,3198.0,2308,890.0,0.724,1402,35,0.842,0.722,0,customer_720431433@example.com
709164408,Attrited Customer,32,1,1,5,1,4,0,23,1,3,3,2218.0,1696,522.0,0.367,730,20,0.429,0.765,1,customer_709164408@example.com
710567508,Existing Customer,53,1,3,3,1,3,0,44,4,2,3,23462.0,2202,21260.0,0.571,1387,33,0.65,0.094,0,customer_710567508@example.com
719427333,Existing Customer,55,1,3,0,1,2,0,36,5,4,4,2252.0,1737,515.0,0.685,1291,27,0.5,0.771,0,customer_719427333@example.com
714765408,Existing Customer,26,0,1,6,2,4,0,36,4,3,3,2557.0,1990,567.0,0.575,2266,57,0.357,0.778,0,customer_714765408@example.com
709785783,Attrited Customer,35,0,0,2,2,4,0,25,5,3,4,2300.0,0,2300.0,0.877,1485,34,0.478,0.0,1,customer_709785783@example.com
809290308,Existing Customer,31,0,0,2,1,4,0,26,3,1,1,3540.0,1173,2367.0,1.106,1912,45,0.667,0.331,0,customer_809290308@example.com
779598183,Existing Customer,53,1,3,6,2,2,0,42,6,1,2,22938.0,1700,21238.0,0.636,3428,54,0.5,0.074,0,customer_779598183@example.com
779783508,Existing Customer,45,1,2,2,1,1,0,34,5,1,3,13129.0,901,12228.0,0.825,2564,56,0.474,0.069,0,customer_779783508@example.com
719568333,Existing Customer,39,1,3,6,2,3,3,36,5,3,2,34516.0,1900,32616.0,1.002,1668,36,0.714,0.055,0,customer_719568333@example.com
719207733,Existing Customer,61,0,0,3,1,4,0,53,5,2,0,3396.0,802,2594.0,0.548,1418,36,0.5,0.236,0,customer_719207733@example.com
715533108,Existing Customer,31,0,0,5,2,4,0,20,4,3,4,4712.0,955,3757.0,0.855,2568,62,0.59,0.203,0,customer_715533108@example.com
714816258,Existing Customer,37,1,2,2,2,2,0,36,4,2,2,7638.0,947,6691.0,0.682,2336,58,0.611,0.124,0,customer_714816258@example.com
787573683,Existing Customer,41,1,3,4,1,2,0,34,4,2,2,2624.0,1319,1305.0,0.768,4189,74,0.609,0.503,0,customer_787573683@example.com
804310758,Existing Customer,58,1,3,2,1,0,0,52,5,2,5,17934.0,1578,16356.0,0.593,2005,48,0.778,0.088,0,customer_804310758@example.com
792912708,Existing Customer,45,1,5,2,1,1,3,39,3,1,5,15198.0,2098,13100.0,0.8,3183,64,0.73,0.138,0,customer_792912708@example.com
719078283,Existing Customer,57,0,4,3,1,4,0,47,5,3,4,3191.0,2517,674.0,0.719,1501,35,0.591,0.789,0,customer_719078283@example.com
708620283,Existing Customer,35,1,1,6,2,2,0,25,6,3,2,6053.0,2001,4052.0,0.743,2208,59,0.595,0.331,0,customer_708620283@example.com
770985633,Existing Customer,39,1,2,6,1,1,0,26,6,1,2,5510.0,2027,3483.0,0.898,1980,42,0.68,0.368,0,customer_770985633@example.com
780094008,Existing Customer,55,1,3,1,1,0,0,40,4,3,1,12875.0,1119,11756.0,0.401,1624,40,0.429,0.087,0,customer_780094008@example.com
716420358,Existing Customer,41,0,2,3,1,1,0,36,5,2,4,2602.0,1490,1112.0,0.66,3151,78,0.66,0.573,0,customer_716420358@example.com
825756333,Existing Customer,55,0,0,5,1,4,0,51,4,3,1,2041.0,1885,156.0,0.587,2118,48,0.778,0.924,0,customer_825756333@example.com
755273658,Existing Customer,52,0,2,2,1,4,0,45,3,3,3,2548.0,1683,865.0,0.75,2055,54,0.636,0.661,0,customer_755273658@example.com
709096908,Existing Customer,57,1,2,2,1,0,0,49,6,3,1,4698.0,984,3714.0,0.373,1865,35,0.458,0.209,0,customer_709096908@example.com
714840858,Existing Customer,40,0,3,3,3,4,0,31,5,2,4,2222.0,1551,671.0,0.932,3302,65,0.585,0.698,0,customer_714840858@example.com
721205508,Existing Customer,47,1,4,3,1,3,0,36,3,3,4,8217.0,0,8217.0,0.678,1848,56,0.514,0.0,0,customer_721205508@example.com
786493908,Existing Customer,42,0,4,5,2,4,3,36,4,3,3,10091.0,0,10091.0,1.121,3347,64,0.778,0.0,0,customer_786493908@example.com
803963808,Existing Customer,39,1,3,2,2,3,0,34,4,3,5,19074.0,0,19074.0,0.804,3762,74,1.0,0.0,0,customer_803963808@example.com
806170158,Existing Customer,39,1,4,2,2,2,1,34,3,3,2,34516.0,542,33974.0,0.866,3899,78,0.857,0.016,0,customer_806170158@example.com
751469808,Existing Customer,36,1,3,2,1,0,0,29,5,2,4,12852.0,1945,10907.0,0.659,1606,33,0.941,0.151,0,customer_751469808@example.com
721055058,Existing Customer,36,1,2,5,1,2,0,21,4,1,5,12763.0,2517,10246.0,1.631,2599,46,0.917,0.197,0,customer_721055058@example.com
709794333,Existing Customer,29,1,0,2,1,4,0,19,6,2,4,2827.0,1430,1397.0,0.885,1608,30,1.308,0.506,0,customer_709794333@example.com
718361583,Existing Customer,56,0,2,5,1,5,0,36,3,3,5,8242.0,0,8242.0,0.434,1559,44,0.467,0.0,0,customer_718361583@example.com
714327183,Existing Customer,37,0,4,2,1,4,0,28,4,3,1,1825.0,1389,436.0,1.595,2878,54,0.636,0.761,0,customer_714327183@example.com
808909008,Existing Customer,61,1,0,4,1,4,0,56,6,3,4,1438.3,0,1438.3,0.589,1448,31,0.292,0.0,0,customer_808909008@example.com
716207508,Existing Customer,36,1,3,3,1,2,0,36,5,2,4,5497.0,1517,3980.0,0.624,1981,38,0.357,0.276,0,customer_716207508@example.com
768965208,Existing Customer,51,0,1,2,1,1,0,45,5,2,2,6778.0,865,5913.0,0.992,3158,71,0.775,0.128,0,customer_768965208@example.com
720185058,Attrited Customer,46,1,3,2,1,2,0,36,2,3,4,4267.0,0,4267.0,0.862,1067,23,0.769,0.0,1,customer_720185058@example.com
715220508,Existing Customer,31,0,0,3,1,4,0,22,4,2,1,3273.0,2517,756.0,1.465,2726,57,0.727,0.769,0,customer_715220508@example.com
712112733,Existing Customer,33,1,2,1,2,1,0,25,5,2,2,9371.0,1541,7830.0,0.781,2518,67,0.971,0.164,0,customer_712112733@example.com
712298883,Existing Customer,50,0,3,3,2,4,0,38,3,3,1,1438.3,663,775.3,0.384,2987,73,0.622,0.461,0,customer_712298883@example.com
717813558,Attrited Customer,57,0,3,3,2,5,0,36,1,4,2,8389.0,1960,6429.0,0.384,1334,38,0.407,0.234,1,customer_717813558@example.com
716823408,Existing Customer,65,1,0,1,2,5,0,56,3,2,2,28410.0,1608,26802.0,0.913,2278,77,1.139,0.057,0,customer_716823408@example.com
719089383,Existing Customer,48,1,2,3,1,1,0,29,3,2,1,6168.0,2371,3797.0,0.668,4303,80,0.509,0.384,0,customer_719089383@example.com
710039208,Existing Customer,57,0,3,6,2,5,0,40,3,3,1,2111.0,966,1145.0,0.923,3871,87,0.706,0.458,0,customer_710039208@example.com
780237033,Existing Customer,63,0,1,6,1,1,0,49,3,1,3,3141.0,1819,1322.0,0.497,1539,35,0.522,0.579,0,customer_780237033@example.com
720986958,Existing Customer,50,0,2,2,0,1,0,40,6,2,5,8307.0,2517,5790.0,1.743,2293,36,0.8,0.303,0,customer_720986958@example.com
709473708,Existing Customer,39,1,3,2,1,3,0,31,4,2,3,30753.0,1661,29092.0,0.681,1780,33,0.941,0.054,0,customer_709473708@example.com
708593883,Existing Customer,39,1,2,0,1,2,0,26,3,1,4,2731.0,1573,1158.0,0.943,1813,38,0.727,0.576,0,customer_708593883@example.com
710241858,Existing Customer,39,0,4,6,1,4,0,31,6,1,4,2890.0,0,2890.0,0.545,2040,36,0.44,0.0,0,customer_710241858@example.com
715392558,Existing Customer,52,1,1,6,2,0,0,44,6,1,2,34516.0,0,34516.0,1.03,2848,56,0.75,0.0,0,customer_715392558@example.com
717399183,Existing Customer,37,1,1,2,1,3,0,26,6,3,1,8058.0,1176,6882.0,1.164,2774,52,0.625,0.146,0,customer_717399183@example.com
817925058,Existing Customer,50,0,2,5,1,5,0,45,6,1,4,5660.0,2401,3259.0,0.779,1932,35,0.346,0.424,0,customer_817925058@example.com
716029158,Existing Customer,59,1,0,6,1,2,0,36,6,4,5,4230.0,1366,2864.0,0.63,1480,35,0.458,0.323,0,customer_716029158@example.com
715043508,Existing Customer,38,1,2,2,3,1,0,36,4,3,4,9515.0,0,9515.0,0.79,4642,61,0.605,0.0,0,customer_715043508@example.com
716610558,Existing Customer,65,0,0,3,2,1,0,36,3,3,3,10962.0,1559,9403.0,0.708,2724,71,0.651,0.142,0,customer_716610558@example.com
716768808,Existing Customer,57,1,1,6,1,0,0,36,6,2,4,23848.0,1967,21881.0,0.462,1591,43,0.72,0.082,0,customer_716768808@example.com
795810633,Existing Customer,65,1,0,5,1,5,0,56,3,3,2,10144.0,1295,8849.0,0.758,1234,24,1.182,0.128,0,customer_795810633@example.com
779925033,Existing Customer,38,0,4,2,1,1,0,22,4,3,4,2997.0,1969,1028.0,1.235,2807,60,0.714,0.657,0,customer_779925033@example.com
790225758,Existing Customer,41,1,2,0,2,3,0,35,6,3,3,2647.0,620,2027.0,0.664,2262,47,0.424,0.234,0,customer_790225758@example.com
713879283,Existing Customer,55,0,2,2,1,4,0,47,3,1,2,4580.0,1300,3280.0,0.519,1694,34,0.7,0.284,0,customer_713879283@example.com
715968858,Existing Customer,28,1,0,4,1,5,0,13,4,1,2,2608.0,1630,978.0,0.521,1822,33,0.32,0.625,0,customer_715968858@example.com
767687208,Existing Customer,31,1,2,6,2,3,0,24,6,3,3,34516.0,1180,33336.0,0.801,2329,69,0.605,0.034,0,customer_767687208@example.com
778728783,Existing Customer,39,0,2,6,1,4,0,19,5,3,1,3156.0,2095,1061.0,1.281,2739,56,0.75,0.664,0,customer_778728783@example.com
713637783,Existing Customer,44,0,3,2,1,5,0,31,5,2,0,24936.0,2053,22883.0,0.716,1810,38,0.727,0.082,0,customer_713637783@example.com
718162908,Existing Customer,55,1,3,0,1,3,0,42,3,2,1,26101.0,614,25487.0,0.397,1472,48,0.412,0.024,0,customer_718162908@example.com
708664008,Existing Customer,57,1,3,0,1,3,0,45,6,3,4,14270.0,0,14270.0,0.398,1222,37,0.423,0.0,0,customer_708664008@example.com
711929058,Existing Customer,28,1,0,3,1,5,0,21,5,3,5,25618.0,1209,24409.0,1.228,2157,49,1.882,0.047,0,customer_711929058@example.com
770781558,Existing Customer,35,0,2,2,1,4,0,21,5,1,2,3230.0,2517,713.0,0.677,1914,31,0.348,0.779,0,customer_770781558@example.com
790048158,Existing Customer,46,0,4,0,1,4,0,38,3,3,3,8881.0,1865,7016.0,1.279,2632,54,1.077,0.21,0,customer_790048158@example.com
721258158,Existing Customer,65,0,1,5,2,5,0,51,3,3,5,11037.0,1491,9546.0,0.651,2429,63,0.75,0.135,0,customer_721258158@example.com
786480183,Existing Customer,50,0,2,5,1,5,0,44,6,2,5,16763.0,0,16763.0,0.88,3626,69,0.683,0.0,0,customer_786480183@example.com
721378008,Existing Customer,31,1,0,5,0,1,0,21,6,2,2,2621.0,1461,1160.0,0.775,2718,71,0.775,0.557,0,customer_721378008@example.com
786566733,Existing Customer,49,1,2,6,2,3,0,43,3,3,5,4939.0,1190,3749.0,0.557,3764,64,0.524,0.241,0,customer_786566733@example.com
794551383,Existing Customer,50,0,3,0,2,4,0,32,5,3,4,4419.0,1218,3201.0,0.879,4535,75,0.562,0.276,0,customer_794551383@example.com
820981383,Existing Customer,44,0,4,3,0,4,0,39,5,1,4,9235.0,1796,7439.0,0.958,1739,42,0.448,0.194,0,customer_820981383@example.com
713366583,Existing Customer,63,0,1,3,1,4,0,56,6,1,3,3055.0,1685,1370.0,0.541,1405,40,0.481,0.552,0,customer_713366583@example.com
767311008,Existing Customer,41,1,1,2,0,3,0,35,6,2,3,19412.0,770,18642.0,0.755,1576,41,0.952,0.04,0,customer_767311008@example.com
716624133,Existing Customer,56,1,1,6,1,3,0,36,6,1,3,12786.0,1880,10906.0,0.702,1205,19,0.462,0.147,0,customer_716624133@example.com
712727283,Existing Customer,55,1,1,2,1,2,0,36,4,2,3,4666.0,1275,3391.0,0.397,1281,28,0.75,0.273,0,customer_712727283@example.com
716059608,Existing Customer,48,0,4,0,2,4,0,38,4,3,3,4894.0,1505,3389.0,0.78,3277,67,0.558,0.308,0,customer_716059608@example.com
708292833,Existing Customer,35,1,2,3,2,0,0,36,4,2,3,27389.0,1250,26139.0,0.641,2754,60,0.463,0.046,0,customer_708292833@example.com
720013083,Existing Customer,30,0,0,4,2,4,0,18,6,3,2,2132.0,797,1335.0,0.779,3265,74,0.574,0.374,0,customer_720013083@example.com
710540883,Existing Customer,37,1,3,3,2,3,0,24,5,3,2,6590.0,0,6590.0,0.714,2449,67,0.634,0.0,0,customer_710540883@example.com
709212183,Existing Customer,53,0,2,2,1,4,0,36,6,1,3,3176.0,1470,1706.0,0.388,1634,53,0.472,0.463,0,customer_709212183@example.com
713424108,Existing Customer,37,1,1,2,2,2,0,27,4,1,3,4288.0,2349,1939.0,0.718,2591,57,0.541,0.548,0,customer_713424108@example.com
718476033,Existing Customer,65,0,0,5,2,5,0,56,5,3,5,20130.0,2355,17775.0,0.716,2444,49,0.633,0.117,0,customer_718476033@example.com
815001108,Existing Customer,48,1,2,1,2,4,0,43,3,3,2,5945.0,1685,4260.0,0.9,3598,67,0.718,0.283,0,customer_815001108@example.com
709802208,Existing Customer,37,1,1,2,1,1,0,17,3,1,4,3350.0,0,3350.0,1.316,2849,61,0.694,0.0,0,customer_709802208@example.com
713445183,Existing Customer,35,1,1,3,1,2,0,26,4,3,2,4008.0,1841,2167.0,1.504,2794,58,1.148,0.459,0,customer_713445183@example.com
717310458,Existing Customer,35,0,3,2,2,4,0,27,3,3,2,5780.0,938,4842.0,0.988,2960,65,0.757,0.162,0,customer_717310458@example.com
789158433,Existing Customer,49,0,2,3,3,1,0,38,4,1,2,2497.0,1674,823.0,0.701,2922,53,0.963,0.67,0,customer_789158433@example.com
788761608,Existing Customer,26,0,0,3,2,5,0,13,3,3,4,10286.0,2286,8000.0,0.671,2564,57,0.462,0.222,0,customer_788761608@example.com
709916058,Existing Customer,58,1,1,6,1,2,0,36,3,1,3,2347.0,2163,184.0,0.615,1631,40,0.29,0.922,0,customer_709916058@example.com
789804933,Existing Customer,29,0,2,5,2,5,0,18,4,1,2,23125.0,1236,21889.0,0.995,2536,69,0.865,0.053,0,customer_789804933@example.com
780070833,Existing Customer,58,0,2,6,1,4,0,43,6,2,2,3034.0,2517,517.0,0.63,1617,29,1.417,0.83,0,customer_780070833@example.com
772776033,Existing Customer,33,1,2,0,2,3,0,23,3,4,3,7081.0,1874,5207.0,0.699,2249,47,1.35,0.265,0,customer_772776033@example.com
719804208,Existing Customer,36,1,2,2,1,1,0,28,5,1,3,6824.0,1873,4951.0,0.563,1933,48,0.655,0.274,0,customer_719804208@example.com
715077483,Existing Customer,47,0,3,1,1,4,0,36,4,3,4,1438.3,772,666.3,1.451,2250,40,0.905,0.537,0,customer_715077483@example.com
717000858,Existing Customer,41,1,2,2,1,4,0,29,3,2,2,2683.0,1738,945.0,0.745,2274,52,0.733,0.648,0,customer_717000858@example.com
792402483,Existing Customer,46,1,4,2,2,2,0,40,5,2,1,12280.0,985,11295.0,0.841,4263,70,1.0,0.08,0,customer_792402483@example.com
712973733,Existing Customer,58,1,4,2,1,2,0,36,3,2,2,14607.0,1480,13127.0,0.346,1393,38,0.462,0.101,0,customer_712973733@example.com
813213558,Existing Customer,53,0,1,1,2,4,0,48,4,3,3,2267.0,1469,798.0,0.716,3709,64,0.684,0.648,0,customer_813213558@example.com
718215033,Existing Customer,54,0,3,6,1,4,0,36,6,2,4,2556.0,2260,296.0,0.487,1401,30,0.579,0.884,0,customer_718215033@example.com
717207408,Existing Customer,39,0,1,5,0,5,0,34,4,1,2,12512.0,666,11846.0,0.914,2995,60,0.875,0.053,0,customer_717207408@example.com
711426033,Existing Customer,49,1,2,2,1,3,0,39,3,2,2,11332.0,946,10386.0,0.857,3806,65,0.667,0.083,0,customer_711426033@example.com
719233833,Existing Customer,35,0,3,3,1,4,0,23,3,3,4,3073.0,526,2547.0,0.702,1944,55,0.618,0.171,0,customer_719233833@example.com
716864733,Existing Customer,47,1,3,0,1,0,3,27,6,3,3,34516.0,2315,32201.0,0.599,1805,46,0.704,0.067,0,customer_716864733@example.com
821168733,Existing Customer,38,1,3,2,1,2,0,34,6,3,3,5323.0,2301,3022.0,0.68,1783,33,0.65,0.432,0,customer_821168733@example.com
710135058,Existing Customer,56,1,1,2,1,3,0,44,3,1,0,9078.0,1501,7577.0,0.51,1543,34,0.545,0.165,0,customer_710135058@example.com
720228708,Existing Customer,56,1,2,3,1,0,0,46,4,1,3,27029.0,1347,25682.0,0.381,1302,27,0.421,0.05,0,customer_720228708@example.com
718618458,Existing Customer,38,1,3,3,2,2,0,25,5,1,4,9859.0,1305,8554.0,0.722,4345,72,0.674,0.132,0,customer_718618458@example.com
719470458,Attrited Customer,46,1,3,0,2,3,0,39,1,4,3,4026.0,243,3783.0,0.738,1102,27,0.8,0.06,1,customer_719470458@example.com
719587158,Existing Customer,37,1,1,3,2,1,0,25,3,2,3,2608.0,1799,809.0,0.732,2565,72,0.636,0.69,0,customer_719587158@example.com
715499808,Existing Customer,63,0,0,6,1,4,0,36,4,1,4,3552.0,2517,1035.0,0.465,1342,26,1.0,0.709,0,customer_715499808@example.com
718589133,Existing Customer,65,0,1,2,2,4,0,56,6,2,2,4613.0,1619,2994.0,0.697,2328,62,0.722,0.351,0,customer_718589133@example.com
789235383,Existing Customer,38,1,4,0,1,3,0,27,5,2,4,10386.0,1909,8477.0,1.43,2119,52,1.08,0.184,0,customer_789235383@example.com
773364483,Existing Customer,45,0,4,1,3,5,3,39,4,1,2,34516.0,1298,33218.0,0.757,1906,39,0.773,0.038,0,customer_773364483@example.com
713548158,Existing Customer,26,1,0,0,2,1,0,36,5,2,3,2657.0,1611,1046.0,0.599,2349,41,0.464,0.606,0,customer_713548158@example.com
720264783,Existing Customer,58,0,2,2,1,4,0,44,4,2,3,5031.0,1327,3704.0,0.553,1433,34,0.889,0.264,0,customer_720264783@example.com
715319958,Attrited Customer,48,1,3,5,1,0,0,36,5,2,4,34516.0,787,33729.0,0.763,1312,32,0.6,0.023,1,customer_715319958@example.com
710528583,Existing Customer,26,0,0,6,2,1,0,16,6,2,4,1612.0,835,777.0,0.588,2148,40,0.379,0.518,0,customer_710528583@example.com
809990883,Existing Customer,48,0,3,2,2,4,0,43,6,2,2,2423.0,1773,650.0,0.574,2038,64,0.362,0.732,0,customer_809990883@example.com
714412308,Attrited Customer,33,1,3,2,1,3,0,36,6,3,5,7140.0,0,7140.0,0.401,916,18,0.2,0.0,1,customer_714412308@example.com
772303458,Existing Customer,62,0,0,1,1,1,0,51,3,3,2,3377.0,948,2429.0,0.461,1407,44,0.467,0.281,0,customer_772303458@example.com
721243083,Attrited Customer,55,1,3,5,0,3,0,41,1,3,4,34516.0,2408,32108.0,0.796,1187,40,0.6,0.07,1,customer_721243083@example.com
711990933,Existing Customer,40,0,2,2,2,4,0,29,4,3,2,2295.0,0,2295.0,0.699,3292,62,0.824,0.0,0,customer_711990933@example.com
819977058,Existing Customer,46,1,2,3,2,1,0,41,3,3,2,3150.0,1543,1607.0,0.998,3432,71,0.972,0.49,0,customer_819977058@example.com
721467258,Existing Customer,58,1,1,3,1,1,0,36,3,2,5,2165.0,1135,1030.0,0.707,1541,33,0.833,0.524,0,customer_721467258@example.com
719976558,Existing Customer,47,1,2,2,3,2,0,34,3,2,4,4249.0,1562,2687.0,0.773,1881,49,0.815,0.368,0,customer_719976558@example.com
718824783,Existing Customer,50,1,2,6,0,2,0,41,6,1,3,2966.0,1433,1533.0,0.49,1986,50,0.613,0.483,0,customer_718824783@example.com
713303733,Existing Customer,53,1,1,2,1,0,0,41,6,3,2,1612.0,744,868.0,0.636,1564,33,0.5,0.462,0,customer_713303733@example.com
711129483,Existing Customer,45,1,3,2,1,2,0,36,3,1,3,14593.0,1504,13089.0,0.668,3447,72,0.895,0.103,0,customer_711129483@example.com
779618433,Existing Customer,48,1,4,5,2,1,0,38,6,3,2,8327.0,1551,6776.0,0.463,4428,82,0.822,0.186,0,customer_779618433@example.com
797757333,Existing Customer,43,1,3,4,1,2,1,37,6,1,2,34516.0,1580,32936.0,0.707,4149,86,0.755,0.046,0,customer_797757333@example.com
814497483,Existing Customer,60,1,0,5,1,2,0,55,6,1,2,6479.0,1393,5086.0,0.468,1618,47,0.958,0.215,0,customer_814497483@example.com
709623483,Existing Customer,56,1,2,3,1,0,0,41,4,1,3,18442.0,1470,16972.0,0.491,1281,36,0.8,0.08,0,customer_709623483@example.com
709056558,Existing Customer,43,0,3,0,1,1,0,31,5,3,2,2800.0,2517,283.0,0.816,1994,41,0.64,0.899,0,customer_709056558@example.com
708238833,Existing Customer,57,0,3,3,1,4,0,36,6,2,3,3032.0,2215,817.0,0.408,1387,30,0.579,0.731,0,customer_708238833@example.com
813261408,Existing Customer,52,0,1,5,1,1,0,47,6,3,3,2151.0,1338,813.0,0.926,3446,58,1.0,0.622,0,customer_813261408@example.com
720424608,Existing Customer,56,0,1,6,1,5,0,36,6,3,2,24073.0,1084,22989.0,0.847,1341,37,1.176,0.045,0,customer_720424608@example.com
798022683,Attrited Customer,43,1,1,2,1,3,0,37,4,2,3,25517.0,321,25196.0,0.769,2508,44,0.294,0.013,1,customer_798022683@example.com
769756983,Existing Customer,38,1,3,2,1,2,0,32,3,1,2,7709.0,2227,5482.0,1.295,2520,61,0.848,0.289,0,customer_769756983@example.com
712674183,Existing Customer,53,1,2,0,1,1,0,33,3,3,1,4065.0,2180,1885.0,0.321,1271,36,0.2,0.536,0,customer_712674183@example.com
708900408,Existing Customer,52,0,1,2,0,5,0,35,3,2,4,13169.0,1499,11670.0,0.603,4370,83,0.537,0.114,0,customer_708900408@example.com
713625483,Existing Customer,58,1,2,0,1,3,0,44,3,2,2,11811.0,2508,9303.0,0.476,1469,29,0.812,0.212,0,customer_713625483@example.com
716869458,Existing Customer,34,0,3,0,2,4,0,36,3,6,1,7440.0,704,6736.0,0.551,2251,63,0.537,0.095,0,customer_716869458@example.com
788723133,Existing Customer,36,1,1,3,2,1,0,20,5,1,2,12714.0,976,11738.0,0.649,2240,53,0.395,0.077,0,customer_788723133@example.com
794462133,Existing Customer,55,0,0,2,2,1,0,35,5,1,3,3735.0,1978,1757.0,0.675,1749,41,0.577,0.53,0,customer_794462133@example.com
712604133,Existing Customer,54,1,1,5,1,3,0,43,3,1,4,25882.0,1699,24183.0,0.428,1736,48,0.371,0.066,0,customer_712604133@example.com
714397983,Existing Customer,36,1,2,0,1,1,0,36,4,3,1,3877.0,1495,2382.0,0.783,1942,42,0.75,0.386,0,customer_714397983@example.com
788269158,Existing Customer,35,0,2,2,2,5,0,27,4,3,0,3280.0,1806,1474.0,0.963,2534,78,0.95,0.551,0,customer_788269158@example.com
715898058,Existing Customer,53,1,2,2,1,0,0,36,5,1,3,11023.0,0,11023.0,0.539,1656,41,0.367,0.0,0,customer_715898058@example.com
711906033,Existing Customer,48,0,3,2,3,4,0,36,4,2,2,6182.0,1131,5051.0,0.566,3546,63,0.615,0.183,0,customer_711906033@example.com
711367308,Existing Customer,37,1,3,5,2,1,0,19,3,3,4,2186.0,1185,1001.0,0.998,2614,67,0.861,0.542,0,customer_711367308@example.com
790186458,Existing Customer,45,1,3,5,2,3,0,39,3,1,0,17996.0,864,17132.0,0.597,1589,30,0.667,0.048,0,customer_790186458@example.com
712040433,Existing Customer,54,0,1,3,1,4,0,43,6,2,3,2306.0,2200,106.0,0.697,2097,57,0.541,0.954,0,customer_712040433@example.com
709616958,Existing Customer,38,1,2,3,2,2,3,30,4,3,4,26556.0,1583,24973.0,0.694,3168,73,0.738,0.06,0,customer_709616958@example.com
714633858,Existing Customer,35,0,2,0,1,4,0,18,3,3,2,5779.0,2517,3262.0,1.201,2102,32,1.133,0.436,0,customer_714633858@example.com
794818833,Existing Customer,36,0,1,5,2,4,0,30,6,1,2,5494.0,2078,3416.0,0.79,2661,58,0.871,0.378,0,customer_794818833@example.com
